step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
174,1148.367354,7562.34375,27.5390625,-35242.45313,72756168
175,1143.31725,7837.724121,24.4140625,-36040.87109,75833648
176,1148.529055,7908.148438,23.6328125,-36874.875,76606520
177,1144.291159,7872.554199,24.0234375,-38294.76953,76217928
178,1151.630523,7995.291504,22.65625,-36864.39063,77568856
179,1145.450679,8011.18457,22.4609375,-38452.10938,77756984
180,1145.333673,7613.390625,26.953125,-34293.08203,73325872
181,1148.540018,7596.966797,27.1484375,-34150.60156,73135312
182,1152.628882,7217.916504,31.4453125,-32186.43945,68899088
183,1146.347117,7994.094727,22.65625,-38152.07813,77561784
184,1149.868971,8409.742188,17.96875,-39299.55469,82184528
185,1148.053255,7925.324707,23.4375,-36586.79688,76792696
186,1143.80427,7734.05957,25.5859375,-35782.04688,74669792
187,1151.953262,8029.927246,22.265625,-36396.75391,77947976
188,1140.643733,8390.78125,18.1640625,-39312.49219,81983872
189,1139.694022,8009.89209,22.4609375,-37397.19141,77745520
190,1141.578906,7923.807617,23.4375,-35391.26953,76786608
191,1138.904864,7853.953125,24.21875,-35229.30859,76012544
192,1144.602587,7889.924805,23.828125,-38121.96875,76400232
193,1149.457225,8254.091797,19.7265625,-38140.14844,80445312
194,1137.765491,7974.84082,22.8515625,-36757.67188,77357952
195,1150.712206,7977.799805,22.8515625,-36706.625,77365792
196,1144.4175,7837.992188,24.4140625,-35235.27344,75820472
197,1150.012074,7718.362305,25.78125,-36834.19141,74474472
198,1144.863362,7492.197754,28.3203125,-32103.15234,71966432
199,1143.132056,7854.977051,24.21875,-36107.53906,76009456
200,1142.196094,8096.956055,21.484375,-38193.58594,78705360
201,1148.831638,7769.92041,25.1953125,-34097.57031,75049176
202,1149.397978,7942.92627,23.2421875,-37331.17188,76973408
203,1143.510081,7855.068848,24.21875,-34883.22656,76007552
204,1147.157562,7734.91748,25.5859375,-35804.51563,74659888
205,1154.235109,7425.744141,29.1015625,-34144.15234,71199440
206,1144.67663,8011.011719,22.4609375,-35632.57813,77739192
207,1142.882292,7924.113281,23.4375,-36109.94531,76776304
208,1142.431034,7491.508789,28.3203125,-32726.10938,71960944
