step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
232,1135.350316,6745.011719,36.71875,1677.39624,10322211
233,1139.585696,6642.733398,37.890625,1834.414795,11030722
234,1135.685278,6346.932617,41.2109375,1922.382568,11827786
235,1137.191269,6555.275391,38.8671875,1894.127197,11324448
236,1140.52806,6695.001465,37.3046875,1819.549561,10736339
237,1134.981618,6173.498047,43.1640625,2048.193604,12537332
238,1138.3125,6313.399414,41.6015625,1923.874756,12143493
239,1139.257854,6729.140137,36.9140625,1584.820923,10241731
240,1136.160846,5879.700195,46.484375,2027.906616,13113052
241,1138.473267,6348.082031,41.2109375,1867.662109,11930769
242,1142.507774,6522.742188,39.2578125,1651.870728,10816188
243,1139.597372,6192.795898,42.96875,1905.693604,12247248
244,1136.494182,6745.431641,36.71875,1401.611084,9888072
245,1138.706522,6815.472656,35.9375,1515.819092,10076072
246,1136.596124,6468.487793,39.84375,1664.421143,11408336
247,1139.27218,6452.248047,40.0390625,1748.617432,11756844
248,1136.775391,6122.339844,43.75,1830.625,12203338
249,1139.853833,6487.090332,39.6484375,1440.322266,10705041
250,1139.995989,6764.022461,36.5234375,1540.104736,10344000
251,1137.168816,6728.369141,36.9140625,1493.375,10278563
252,1139.024117,6815.586914,35.9375,1481.545776,10062138
253,1137.156923,6382.15918,40.8203125,1712.756836,11633232
254,1134.610239,6554.271973,38.8671875,1579.036743,10866795
255,1140.718288,6487.432617,39.6484375,1606.973755,11392072
256,1140.234982,6435.329102,40.234375,1655.564697,11623908
257,1134.181591,5878.779785,46.484375,1948.097534,13382816
258,1137.489822,6226.508789,42.578125,1730.1875,12138174
259,1133.037863,6276.568848,41.9921875,1572.556152,11404991
260,1140.410804,6141.233398,43.5546875,1822.160034,12457864
261,1136.350336,6139.464844,43.5546875,1800.365479,12285734
262,1133.744658,5947.844238,45.703125,2067.195557,12912209
263,1135.265471,6485.270996,39.6484375,1727.533447,11261454
264,1130.411161,6362.08252,41.015625,1630.442871,11584140
265,1139.321687,6261.901367,42.1875,1867.273315,12097160
266,1136.928779,6278.202148,41.9921875,1628.708374,11901669
267,1132.96071,6432.401855,40.234375,1668.922119,11471791
