step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
186,1090.1207474226803,1559.9775390625,94.7265625,2153.306396484375,18893214.0
187,1094.8825363825363,1634.058837890625,93.9453125,1894.133056640625,17013172.0
188,1092.0093293319414,1666.156982421875,93.5546875,1853.1470947265625,16796558.0
189,1094.068890593047,1494.1396484375,95.5078125,1996.055908203125,17765250.0
190,1090.756289308176,1699.7872314453125,93.1640625,1981.716796875,17808428.0
191,1092.9337735355648,1684.4188232421875,93.359375,1757.074462890625,17174896.0
192,1094.1171875,1720.312255859375,92.96875,1876.1605224609375,17747516.0
193,1091.9969863731656,1700.942138671875,93.1640625,1974.5498046875,18519142.0
194,1094.2822830578511,1581.3135986328125,94.53125,1804.563720703125,16893086.0
195,1094.5464544513457,1598.956787109375,94.3359375,2124.30908203125,18935334.0
196,1093.3755208333334,1650.039794921875,93.75,2110.019775390625,18653398.0
197,1095.0200520833334,1651.581298828125,93.75,1868.0289306640625,18456954.0
198,1091.949284957627,1787.89111328125,92.1875,2216.11767578125,19387808.0
199,1095.3014322916667,1651.84521484375,93.75,2197.524169921875,19670922.0
200,1096.0076155462184,1722.06982421875,92.96875,2109.951171875,18810982.0
201,1094.0429936305732,1807.215576171875,91.9921875,2040.448486328125,19018334.0
202,1093.0997520876826,1667.177001953125,93.5546875,2347.8935546875,19648960.0
203,1094.530325052854,1772.8763427734375,92.3828125,2037.708251953125,18059742.0
204,1094.6640300829877,1616.461181640625,94.140625,1888.775634765625,18175262.0
205,1092.8103243670887,1753.8907470703125,92.578125,1797.5660400390625,17835412.0
206,1092.6248673036093,1805.910888671875,91.9921875,2063.674560546875,19492682.0
207,1093.0311197916667,1649.71630859375,93.75,1820.6766357421875,18039440.0
208,1096.220715408805,1704.877685546875,93.1640625,2049.258544921875,18592788.0
209,1093.9786872384936,1685.393310546875,93.359375,2153.85595703125,19153086.0
210,1091.738718879668,1613.706787109375,94.140625,2257.560791015625,19273434.0
211,1092.8451822916666,1649.5428466796875,93.75,2013.3739013671875,18661056.0
212,1091.4674639917696,1543.853515625,94.921875,2141.516845703125,19987396.0
213,1091.6860911885246,1509.2630615234375,95.3125,2100.673828125,18888228.0
214,1090.6340767634854,1612.667236328125,94.140625,2028.2135009765625,19280442.0
215,1090.1867283950617,1542.638427734375,94.921875,1851.6859130859375,18374314.0
216,1091.7815093360996,1613.7471923828125,94.140625,2046.0277099609375,18802870.0
217,1092.0148060796646,1700.9591064453125,93.1640625,2165.266357421875,18944408.0
218,1092.74743852459,1510.2752685546875,95.3125,1946.010986328125,17995454.0
219,1093.7753067484662,1493.860107421875,95.5078125,2200.97314453125,20088870.0
220,1091.3794371196755,1421.97314453125,96.2890625,2046.5673828125,19750388.0
221,1093.5190162271806,1424.031982421875,96.2890625,2274.580810546875,19106602.0
222,1091.5409911087866,1683.118408203125,93.359375,2219.421875,18790700.0
223,1091.8520144628098,1579.015869140625,94.53125,1944.6722412109375,18521158.0
224,1090.5343356092437,1716.98095703125,92.96875,1883.464111328125,18594666.0
225,1093.695601851852,1545.9686279296875,94.921875,1953.737548828125,18660010.0
226,1092.212730532787,1509.764892578125,95.3125,1769.7025146484375,20109386.0
227,1092.0054460580914,1613.958251953125,94.140625,1768.015869140625,18442328.0
228,1095.0638973577236,1442.91259765625,96.09375,1898.8992919921875,19823576.0
229,1092.359178870293,1683.8824462890625,93.359375,1748.2249755859375,18610252.0
230,1091.0808899176955,1543.48681640625,94.921875,1943.9986572265625,18646598.0
231,1090.1228515625,1646.989990234375,93.75,1897.58984375,18610302.0
232,1094.079953798768,1528.939208984375,95.1171875,1866.8824462890625,20430542.0
233,1094.686328125,1651.2679443359375,93.75,1822.3895263671875,19503868.0
234,1093.5765332640333,1632.8323974609375,93.9453125,1496.093994140625,17919394.0
235,1094.4688141683778,1529.308837890625,95.1171875,1864.7186279296875,19332426.0
236,1092.3360861522199,1770.849365234375,92.3828125,1703.3599853515625,17886204.0
237,1090.4544404517453,1525.49072265625,95.1171875,1883.3529052734375,20585726.0
238,1092.7527117768595,1579.867431640625,94.53125,1771.998291015625,19349516.0
239,1093.2604166666667,1754.306640625,92.578125,1691.4119873046875,18364464.0
240,1091.1500262054508,1700.153076171875,93.1640625,1661.1744384765625,18102390.0
241,1091.0125260960333,1665.224609375,93.5546875,1683.4676513671875,18221070.0
242,1093.2053385416666,1649.880126953125,93.75,1664.1982421875,17826102.0
243,1091.9507992662475,1700.899169921875,93.1640625,1623.9124755859375,18862554.0
244,1089.2037321063394,1489.4931640625,95.5078125,1688.69140625,19025566.0
245,1093.8462943632567,1667.875732421875,93.5546875,1580.882080078125,18067236.0
246,1091.5049894957983,1717.883544921875,92.96875,1561.907470703125,18053534.0
247,1092.297619047619,1596.83544921875,94.3359375,1465.7181396484375,17025050.0
248,1091.8248424369747,1718.1806640625,92.96875,1789.6937255859375,18181846.0
249,1094.6319159836066,1512.0712890625,95.3125,1795.2265625,19131604.0
250,1090.7165041067763,1525.74072265625,95.1171875,1739.1640625,18822540.0
251,1094.8954896907217,1564.50048828125,94.7265625,1760.4075927734375,19662186.0
252,1092.9258213552362,1527.8411865234375,95.1171875,1707.2698974609375,18175398.0
